,ticker,close,strong,dd,fresh,r5,spy5,x5,r20,spy20,x20,r60,spy60,x60,r120,spy120,x120,r250,spy250,x250,worst60
2020-02-28,SYK,190.59,True,-0.1577993813521874,True,-0.024712734141350556,0.004050496185782793,-0.02876323032713335,-0.16459415499239205,-0.1446027138324445,-0.019991441159947554,-0.022509050842121736,0.009518666036589352,-0.03202771687871109,-0.02355842384175455,0.13829069060959975,-0.1618491144513543,0.289574479248649,0.2905218389252684,-0.0009473596766194081,-0.3465554331287056
2025-04-08,SYK,337.37,True,-0.16942810015017606,True,0.02795150724723605,0.08284321624234603,-0.05489170899510998,0.1383940480777781,0.1302570093457942,0.008137038731983903,0.1634407327266798,0.2501611343860779,-0.0867204016593981,0.09574058155734066,0.34180631646793413,-0.24606573491059347,0.007825236387349221,0.3616057041572671,-0.3537804677699179,-0.021845451581349873
2018-11-20,TJX,46.82,True,-0.17337570621468923,True,0.0219991456642461,0.039603210661820265,-0.017604064997574165,-0.09376334899615546,-0.06417537482962299,-0.02958797416653247,0.07881247330200769,0.05410419506285025,0.024708278239157444,0.12537377189235355,0.0892776010904135,0.03609617080194005,0.2951730029901751,0.18101620475541425,0.11415679823476088,-0.1138402392140111
2020-03-12,TJX,49.36,True,-0.24003079291762897,True,-0.15619935170178278,-0.030631574704768183,-0.1255677769970146,-0.011142625607779566,0.12127685300874602,-0.1324194786165256,0.16329011345218802,0.3026480190238199,-0.13935790557163186,0.1197325769854134,0.42114384748700173,-0.30141127050158834,0.3290113452188006,0.5701906412478335,-0.24117929602903287,-0.3371150729335495
2015-08-25,TMO,120.05,True,-0.1500884955752213,True,0.011661807580174877,0.024029476157419793,-0.012367668577244917,0.038067471886714,0.033801463128103615,0.0042660087586103845,0.1472719700124947,0.11459390185293938,0.03267806815955532,0.08871303623490201,0.0299567469429165,0.05875628929198551,0.28271553519366943,0.16692476104020937,0.11579077415346006,-0.024573094543940077
2016-02-08,TMO,121.94,True,-0.15113122171945703,True,0.04494013449237344,0.023514184014669537,0.021425950477703903,0.14056093160570793,0.07000323589688295,0.07055769570882497,0.18541905855338703,0.10565203322187466,0.07976702533151236,0.3026078399212728,0.17096321863876618,0.13164462128250665,0.2418402493029359,0.23686765181749547,0.004972597485440433,-0.009922912907987524
2018-12-21,TMO,215.79,True,-0.15013193651293766,True,0.03707308030956025,0.03830494391358541,-0.001231863604025163,0.11895824644330144,0.09434981304528467,0.02460843339801677,0.25608230223828743,0.18292480265891164,0.07315749957937578,0.3250382316140694,0.2022019110926465,0.1228363205214229,0.49798415125816775,0.3331948483589531,0.16478930289921467,-0.03452430603827794
2020-02-28,TMO,290.8,True,-0.15035353240226723,True,0.07004814305364504,0.004050496185782793,0.06599764686786225,-0.05660247592847334,-0.1446027138324445,0.08800023790397116,0.1436382393397524,0.009518666036589352,0.13411957330316304,0.4464236588720769,0.13829069060959975,0.30813296826247716,0.5525103163686382,0.2905218389252684,0.26198847744336984,-0.13958046767537824
2020-11-20,TMO,451.04,True,-0.15308785699532457,True,0.030906349769421748,0.018940140151408658,0.01196620961801309,0.026250443419652214,0.03526299496242946,-0.009012551542777247,0.06167967364313576,0.0976557003348999,-0.03597602669176414,0.004168144732174417,0.16939183294402382,-0.1652236882118494,0.41368836466832204,0.32195423972082304,0.091734124947499,-0.03385509045760915
2022-01-25,TMO,567.75,True,-0.15556117440580663,True,0.04678115367679436,0.042534582364720075,0.004246571312074288,-0.06899163364156757,-0.028816719221120057,-0.040174914420447516,0.02233377366798761,0.008262941054618222,0.014070832613369388,-0.0543901365037428,-0.0971298363523374,0.0427396998485946,0.022844561867018998,-0.07887771307570146,0.10172227494272046,-0.0947776309995596
2014-08-07,TMUS,29.86,True,-0.15887323943661968,True,-0.03918285331547211,0.024760508820603988,-0.0639433621360761,0.02712659075686541,0.052766581165262005,-0.025639990408396596,-0.022438044206296026,0.05564571009789043,-0.07808375430418646,-0.010381781647689214,0.057373187457467445,-0.06775496910515666,0.3643670462156732,0.09967020886771705,0.2646968373479561,-0.17950435365036832
