,ticker,close,strong,dd,fresh,r5,spy5,x5,r20,spy20,x20,r60,spy60,x60,r120,spy120,x120,r250,spy250,x250,worst60
2020-07-29,INTC,48.07,True,-0.3062490979939386,False,0.017682546286665213,0.02149975393700787,-0.0038172076503426577,0.03078843353442884,0.0690514271653544,-0.03826299363092556,0.12128146453089239,0.05994709645669305,0.06133436807419934,0.22051175369253184,0.18076402559055116,0.039747728101980684,0.10630330767630536,0.3503014271653542,-0.24399811948904881,-0.022883295194508046
2026-07-16,INTC,96.98,True,-0.31872146118721456,True,0.03351206434316345,-0.016703964194373477,0.05021602853753693,0.07816044545267054,0.03617860187553279,0.041981843577137745,,,,,,,,,,-0.1566302330377397
2020-03-20,INTU,201.84,True,-0.34230506044511055,True,0.1379805786761792,0.1076048951048949,0.030375683571284284,0.3079667063020213,0.2307255244755244,0.07724118182649686,0.42974633372968674,0.36783216783216766,0.06191416589751908,0.5873464130003963,0.45930944055944045,0.1280369724409558,0.8528042013476023,0.7110139860139859,0.14179021533361635,-0.07015457788347201
2022-02-17,INTU,496.18,True,-0.30784253550205065,False,-0.018138578741585754,0.0015787306090697673,-0.01971730935065552,-0.03287113547502918,0.01706859470095634,-0.04993973017598552,-0.27528316336813263,-0.08458792843087914,-0.1906952349372535,-0.03508807287677862,-0.03905642245915886,0.003968349582380237,-0.17699222056511743,-0.06584908250583454,-0.11114313805928289,-0.31605465758394125
2022-05-16,INTU,359.59,True,-0.4983818318779121,False,0.03275953168886803,-0.007923217276112782,0.04068274896498081,0.01443310436886458,-0.06553525456772225,0.07996835893658683,0.33143302094051563,0.049738808768027276,0.28169421217248836,0.004449511944158768,-0.059336649253917795,0.06378616119807656,0.18526655357490474,0.03229273413481981,0.15297381944008492,-0.02138546678161235
2020-03-16,ISRG,134.7633,True,-0.34686596879902576,True,-0.0903806896981596,-0.07046070460704612,-0.01991998509111348,0.2563754375263889,0.18319783197831985,0.07317760554806907,0.4479216522599254,0.3299979153637691,0.11792373689615632,0.8343517856864595,0.4400250156347718,0.3943267700516877,0.8155039242879925,0.6429435063581406,0.17256041792985188,-0.1083128715310473
2022-04-22,ISRG,252.34,True,-0.31742811544807814,False,-0.05167630974082582,-0.03295465214533855,-0.018721657595487273,-0.13184592216850288,-0.08546145901793267,-0.04638446315057021,-0.13125148609019577,-0.07339686414421187,-0.0578546219459839,-0.24554172941269714,-0.14099615059618809,-0.10454557881650905,0.1897439961956091,-0.032485212656088724,0.22222920885169783,-0.2596100499326306
2025-10-10,ISRG,429.59,True,-0.30261363636363636,False,0.03850182732372742,0.017411411595356974,0.02109041572837045,0.3035685188202706,0.027487672659336715,0.27608084616093387,0.3786866547172887,0.05598603411840375,0.32270062059888494,0.05351614329942511,0.009050258797586475,0.04446588450183864,,,,-0.004073651621313346
2020-03-26,JPM,98.12,True,-0.3046066619418851,True,-0.10813289849164287,-0.03587289433384366,-0.0722600041577992,-0.07551977170811264,0.08334609494640133,-0.15886586665451397,-0.013962494904198985,0.18920367534456362,-0.2031661702487626,0.016102731349368016,0.2971669218989281,-0.2810641905495601,0.5350591112922951,0.4836140888208269,0.051445022471468205,-0.16021198532409298
2018-10-24,KLAC,8.6,True,-0.30622781542433053,False,0.06441860465116278,0.0200135685210312,0.04440503613013158,0.10162790697674429,-0.001130710085934017,0.1027586170626783,0.06802325581395352,-0.007198854213779415,0.07522211002773294,0.44418604651162785,0.09309513040856321,0.35109091610306464,0.8455813953488374,0.13025780189959302,0.7153235934492443,-0.06220930232558142
2020-03-12,KLAC,12.536,True,-0.3205420054200542,True,0.015954052329291812,-0.030631574704768183,0.046585627034059995,0.19751116783663059,0.12127685300874602,0.07623431482788456,0.5305520102105936,0.3026480190238199,0.22790399118677374,0.6588225909380985,0.42114384748700173,0.23767874345109674,1.2610880663688575,0.5701906412478335,0.690897425121024,-0.12101148691767705
2022-03-07,KLAC,31.414,True,-0.31278438921946095,True,0.018654103266059652,-0.005793576997353611,0.024447680263413263,0.16842808938689746,0.08909710797987747,0.07933098140702,0.13640415101547076,-0.02346041055718484,0.1598645615726556,0.14337556503469773,-0.03366473547433424,0.17704030050903197,0.20860126058445272,-0.035667453448728015,0.24426871403318073,-0.024543197300566644
2022-06-13,KLAC,31.388,True,-0.31335316765838295,False,0.04250031859309278,0.0001866666666665573,0.04231365192642622,-0.002421307506053294,0.010213333333333185,-0.01263464083938648,0.11854848986873967,0.06767999999999996,0.05086848986873971,0.24111125270804123,0.08509333333333347,0.15601791937470777,0.5146871415827703,0.15680000000000005,0.35788714158277024,-0.09892315534599205
2024-11-15,KLAC,61.446,True,-0.3144635844341307,False,0.04083260098297692,0.01666239863422958,0.02417020234874734,0.06781564300361298,0.03591976099018357,0.03189588201342941,0.22178823682583082,0.04088775074690565,0.18090048607892517,0.2952836637047165,0.001860862142552433,0.29342280156216405,0.8450346645835369,0.13644046094750317,0.7085942036360338,-0.008234872896527023
2025-04-03,KLAC,62.082,True,-0.3073679043198858,False,0.057891176186334325,-0.022582448295137003,0.08047362448147133,0.12457717212718666,0.056008943543879086,0.06856822858330758,0.4478431751554397,0.15082914104713985,0.29701403410829985,0.7059695241777004,0.2261039686975963,0.4798655554801041,1.443284687993299,0.22196757965343772,1.2213171083398613,-0.11193260526400561
2026-07-17,KLAC,212.75,True,-0.3078374597390767,True,-0.010481786133960003,-0.005865812805230797,-0.004615973328729206,-0.04244418331374855,0.04446447550754096,-0.08690865882128951,,,,,,,,,,-0.21480611045828435
2020-03-12,LIN,158.02,True,-0.3064735571648013,True,-0.025376534615871527,-0.030631574704768183,0.005255040088896656,0.1990887229464624,0.12127685300874602,0.07781186993771638,0.3696367548411592,0.3026480190238199,0.06698873581733933,0.6259967092773064,0.42114384748700173,0.2048528617903047,0.6810530312618654,0.5701906412478335,0.11086239001403198,-0.0715732185799266
2020-03-16,LMT,287.94,True,-0.3493322486611077,True,-0.03868861568382298,-0.07046070460704612,0.03177208892322314,0.31982357435576847,0.18319783197831985,0.13662574237744862,0.4022713065221921,0.3299979153637691,0.07227339115842302,0.3415642147669655,0.4400250156347718,-0.09846080086780629,0.1814614155726888,0.6429435063581406,-0.46148209078545177,-0.07581440577898169
2022-05-18,LOW,183.82,True,-0.30188750901978656,False,0.025731694048525933,0.014061144286224625,0.011670549762301308,-0.06642367533456628,-0.06433420099014964,-0.002089474344416642,0.13175932977913174,0.09442147705813309,0.037337852720998654,0.024698074203024722,-0.02516204767008634,0.04986012187311106,0.12718964204112715,0.05963864645536665,0.0675509955857605,-0.07452943096507447
2018-09-06,LRCX,16.005,True,-0.3185882152588556,False,-0.043298969072164906,0.009265685730149853,-0.05256465480231476,-0.06897844423617616,0.004441976679622428,-0.07342042091579859,-0.019306466729147043,-0.04341338145474749,0.024106914725600448,0.10434239300218695,-0.02686007773459187,0.13120247073677882,0.41668228678537966,0.0335230427540254,0.38315924403135426,-0.16638550452983436
2020-03-12,LRCX,23.785,True,-0.30921816914498146,True,-0.18011351692243005,-0.030631574704768183,-0.14948194221766187,0.08589447130544459,0.12127685300874602,-0.035382381703301435,0.2511667017027539,0.3026480190238199,-0.05148131732106598,0.4318267815850325,0.42114384748700173,0.010682934098030783,1.1807862097960897,0.5701906412478335,0.6105955685482563,-0.23741854109733018
2022-03-07,LRCX,48.915,True,-0.3316253330600534,True,-0.04119390779924359,-0.005793576997353611,-0.03540033080188998,0.09485842788510679,0.08909710797987747,0.005761319905229323,0.03401819482776247,-0.02346041055718484,0.05747860538494731,-0.07326995809056513,-0.03366473547433424,-0.039605222616230895,-0.00803434529285496,-0.035667453448728015,0.027633108155873054,-0.09530818767249305
2024-08-05,LRCX,77.039,True,-0.31823893805309733,True,0.052570775840807826,0.03071243573388993,0.021858340106917895,-0.006061864769791869,0.06706869225714174,-0.0731305570269336,0.016498137307078276,0.12445397966678251,-0.10795584235970423,-0.03282752891392671,0.16842552862499516,-0.20125305753892186,0.2549487921701996,0.21375004832038358,0.04119874384981603,-0.07280727942989906
2024-10-29,LRCX,78.31,True,-0.3069911504424778,False,-0.024390243902438935,-0.008714784193065928,-0.015675459709373007,-0.07176605797471591,0.03245268748818253,-0.10421874546289844,-0.04852509258076865,0.03910480086632173,-0.08762989344709038,-0.09462393053249896,-0.060298743489695106,-0.03432518704280385,1.0517175328821349,0.18154940956047927,0.8701681233216556,-0.1205465457795939
2026-07-20,LRCX,306.76,True,-0.30043329532497154,True,-0.04938714304342151,-0.004042636337910466,-0.045344506705511045,0.12087625505280997,0.041207939737767596,0.07966831531504237,,,,,,,,,,-0.1834007041335246
2020-03-12,MA,241.5,True,-0.3045356371490281,True,-0.05942028985507242,-0.030631574704768183,-0.028788715150304234,0.11552795031055885,0.12127685300874602,-0.005748902698187175,0.2853416149068324,0.3026480190238199,-0.017306404116987473,0.47784679089026905,0.42114384748700173,0.056702943403267314,0.5805383022774326,0.5701906412478335,0.010347661029599164,-0.17188405797101447
2020-03-16,MCD,149.01,True,-0.3285720722750417,False,-0.07992752164284278,-0.07046070460704612,-0.00946681703579666,0.23474934568149797,0.18319783197831985,0.05155151370317812,0.31400577142473685,0.3299979153637691,-0.015992143939032255,0.4348030333534665,0.4400250156347718,-0.005221982281305326,0.4250050332192472,0.6429435063581406,-0.21793847313889336,-0.16629756392188433
2018-10-10,META,151.38,True,-0.307565639008325,True,0.05311137534680932,0.0077254761049225795,0.04538589924188674,0.0009908838684107302,0.009737693136902648,-0.008746809268491917,-0.05846214823622664,-0.07736255839022643,0.01890041015399979,0.16276919011758495,0.031908012935680796,0.13086117718190415,0.18806975822433603,0.04660438375853393,0.1414653744658021,-0.18734311005416837
2020-03-12,META,154.47,True,-0.3110169491525423,True,-0.008674823590341219,-0.030631574704768183,0.021956751114426964,0.1341360782028873,0.12127685300874602,0.012859225194141288,0.4980255065708552,0.3026480190238199,0.19537748754703532,0.9126043892017868,0.42114384748700173,0.49146054171478504,0.7148960963293842,0.5701906412478335,0.14470545508155075,-0.11244901922703443
2025-04-04,META,504.73,True,-0.3187701610182073,True,0.07695203376062465,0.05672102596580131,0.02023100779482334,0.18730806569849223,0.11524303356554788,0.07206503213294435,0.41376577576129825,0.2279330272324258,0.18583274852887244,0.473560121252947,0.30980842305256506,0.16375169820038193,0.13530006141897633,0.30408882203926524,-0.1687887606202889,-0.04939274463574583
2026-03-26,META,547.54,True,-0.3123516483516484,False,0.04916535778208009,0.016648839696786544,0.032516518085293544,0.23284143624210096,0.10672929358694128,0.1261121426551597,0.026774299594550355,0.13717465779968685,-0.1104003582051365,,,,,,,-0.04982284399313286
2020-03-18,MRSH,80.81,True,-0.32590924257590925,True,0.07486697190941705,0.028291666666666604,0.04657530524275044,0.20306892711298108,0.16291666666666682,0.04015226044631426,0.2911768345501795,0.26754166666666657,0.023635167883512942,0.40428164831085267,0.3883749999999999,0.015906648310852756,0.46986759064472206,0.6496250000000001,-0.17975740935527806,-0.0801880955327311
2022-06-13,MS,75.18,True,-0.3148637564932105,False,-0.007315775472200192,0.0001866666666665573,-0.0075024421388667495,-0.002660281989890989,0.010213333333333185,-0.012873615323224175,0.17637669592976835,0.06767999999999996,0.10869669592976838,0.22505985634477232,0.08509333333333347,0.13996652301143886,0.16307528598031373,0.15680000000000005,0.006275285980313683,-0.04163341314179314
2022-06-13,MSFT,242.26,True,-0.3071753367460749,False,0.047387104763477295,0.0001866666666665573,0.04720043809681074,0.04317675224964912,0.010213333333333185,0.032963418916315934,0.0671179724263189,0.06767999999999996,-0.0005620275736810676,0.052670684388673505,0.08509333333333347,-0.03242264894465996,0.3698092957979031,0.15680000000000005,0.21300929579790306,-0.003095847436638377
2015-06-09,MU,25.19,True,-0.31156053566548236,False,-0.037713378324732094,0.008635164307987608,-0.0463485426327197,-0.3001190948789203,-0.018805468937394987,-0.2813136259415253,-0.35331480746327915,-0.06255696809786515,-0.290757839365414,-0.38229456133386264,0.0053250179899257954,-0.38761957932378843,-0.4930527987296547,0.013912209162868727,-0.5069650078925234,-0.4640730448590711
2018-09-06,MU,44.65,True,-0.3094648932879678,False,-0.023068309070548687,0.009265685730149853,-0.03233399480069854,-0.010974244120940724,0.004441976679622428,-0.015416220800563152,-0.13639417693169087,-0.04341338145474749,-0.09298079547694338,-0.06875699888017917,-0.02686007773459187,-0.041896921145587296,0.0980963045912655,0.0335230427540254,0.0645732618372401,-0.24255319148936172
2018-11-30,MU,38.56,True,-0.4036498608103928,False,-0.0975103734439835,-0.04200979502992919,-0.055500578414054313,-0.15067427385892118,-0.0923997823326681,-0.05827449152625308,0.07831950207468874,0.01730455287502286,0.06101494919966588,-0.14574688796680513,0.01632504988209682,-0.16207193784890195,0.23210580912863055,0.1402503174315255,0.09185549169710505,-0.26374481327800836
2020-03-12,MU,38.81,True,-0.36574603693413954,True,-0.06493171862921931,-0.030631574704768183,-0.03430014392445113,0.1886111826848751,0.12127685300874602,0.06733432967612907,0.3836640041226489,0.3026480190238199,0.08101598509882901,0.17907755733058472,0.42114384748700173,-0.242066290156417,1.2007214635403245,0.5701906412478335,0.630530822292491,-0.19788714248904926
2020-08-21,MU,42.66,True,-0.302827259356104,False,0.07102672292545709,0.032697066101095684,0.0383296568243614,0.15213314580403203,-0.036850477200424114,0.18898362300445615,0.4500703234880452,0.06801578885354065,0.38205453463450456,1.0630567276136897,0.15659243548957225,0.9064642921241175,0.6474449132676983,0.2956875220926123,0.351757391175086,0.005391467416783868
2021-10-12,MU,66.72,True,-0.3118811881188118,False,0.012739808153477084,0.03925095705917614,-0.026511148905699056,0.13294364508393297,0.0778561874452286,0.055087457638704374,0.43360311750599534,0.0791476407914764,0.35445547671451894,0.16411870503597137,0.053456943867902895,0.11066176116806847,-0.22991606714628288,-0.1697338683640054,-0.060182198782277485,-0.007344124700239707
2024-07-25,MU,107.45,True,-0.3179509965722991,True,-0.05528152629129823,0.008543674894597064,-0.0638252011858953,-0.02968822708236385,0.0330788804071247,-0.06276710748948855,0.034434620753839074,0.0857710666592375,-0.05133644590539843,-0.04513727315030258,0.098865177095522,-0.1440024502458246,0.03545835272219633,0.18329897290169206,-0.14784062017949573,-0.21712424383434148
2024-10-21,MU,109.08,True,-0.3076044179256062,False,-0.024660799413274592,-0.0047975600980072475,-0.019863239315267345,-0.10606894022735602,0.007744632729640433,-0.11381357295699646,-0.03052805280528048,0.023902129774000747,-0.05443018257928123,-0.34873487348734866,-0.07885132703939135,-0.2698835464479573,0.8545104510451045,0.1501978993540427,0.7043125516910618,-0.23414008067473402
2025-03-17,MU,103.11,True,-0.3454995556684016,False,-0.05983900688585009,0.012218989685268467,-0.07205799657111855,-0.3112210260886432,-0.04942255135325746,-0.26179847473538576,0.1253030743865775,0.060319139557436285,0.06498393482914122,0.274949083503055,0.14401833730053792,0.1309307462025171,3.2847444476772383,0.17963501719121933,3.105109430486019,-0.4031616720007759
2026-03-30,MU,321.8,True,-0.31726566809521783,True,0.17333747669359845,0.043119135401996855,0.1302183412916016,0.5670913610938471,0.12614522841274112,0.44094613268110594,2.7711625233064012,0.16192224314445292,2.6092402801619485,,,,,,,-0.03203853325046613
