version,ticker,entry_date,exit_date,entry,init_stop,shares,risk_dollars,pnl,R,days_held,partial_taken,exit_reason
A,PGR,2020-10-01,2020-10-02,95.08,90.98336855264004,24,98.3191547366389,-53.03999999999985,-0.5394676158686945,1,False,close_below_ema20
A,PGR,2020-10-05,2020-10-19,95.3,90.9925983948784,27,116.29984333828314,58.05000000000015,0.49914082713894314,10,False,close_below_ema20
A,AMD,2020-10-19,2020-10-20,83.99,82.26764999999999,49,84.39515000000029,-89.66999999999992,-1.062501814381509,1,False,close_below_ema20
A,ADBE,2020-10-09,2020-10-23,499.49,477.0225,5,112.33750000000015,-65.39999999999992,-0.5821742516968941,10,False,close_below_ema20
A,WMT,2020-10-20,2020-10-26,48.4567,47.5357167,84,77.36259719999967,-77.36259719999967,-1.0,4,False,stop
A,NOW,2020-10-23,2020-10-26,102.71,98.934966,23,86.82578199999979,-86.82578199999979,-1.0,1,False,stop
A,LOW,2020-09-28,2020-10-27,161.59,155.04479999999998,17,111.26840000000038,171.86320000000043,1.5445822893112495,21,True,close_below_ema20
A,NVDA,2020-10-26,2020-10-27,13.5933,13.2184683,324,121.4454707999999,-93.08520000000004,-0.7664773283583015,1,False,close_below_ema20
A,DE,2020-09-25,2020-10-28,219.38,209.96982,12,112.92215999999996,146.64216,1.2986127789266522,23,True,close_below_ema20
A,COST,2020-10-27,2020-10-28,372.63,365.75388,17,116.89404000000025,-116.89404000000025,-1.0,1,False,stop
A,ETN,2020-11-03,2020-11-05,109.26,103.74494366888327,21,115.81618295345152,-31.080000000000084,-0.26835627981705856,2,False,close_below_ema20
A,TMO,2020-11-02,2020-11-10,478.8,465.0345,8,110.12400000000025,110.12400000000025,1.0,6,True,breakeven_stop
A,NEE,2020-11-09,2020-11-10,81.09,77.31214453335998,32,120.89137493248063,-120.89137493248063,-1.0,1,False,stop
A,DHR,2020-09-25,2020-11-11,183.0762,178.5092121,25,114.17469749999967,359.0269000000002,3.1445399713014455,33,True,close_below_ema20
A,META,2020-11-12,2020-11-13,278.4,263.736,8,117.3119999999999,-5.4399999999996,-0.046372067648660024,1,False,close_below_ema20
A,TMO,2020-11-12,2020-11-17,488.55,461.538,4,108.048,-37.799999999999955,-0.3498445135495331,3,False,close_below_ema20
A,DHR,2020-11-13,2020-11-17,208.7677,199.1004003,12,116.00759640000001,-72.97799999999972,-0.629079493625296,2,False,close_below_ema20
A,GOOGL,2020-10-30,2020-11-18,83.372,78.6513899908738,24,113.2946402190289,107.03999999999985,0.9447931499059694,13,False,time_stop_10d
A,UNH,2020-11-04,2020-11-19,345.23,328.53955757723594,7,116.83309695934855,-20.579999999999984,-0.17614871586568218,11,False,time_stop_10d
A,NVDA,2020-11-18,2020-11-23,13.5962,12.6156717,119,116.68286769999995,-50.5630999999999,-0.4333378241097165,3,False,close_below_ema20
A,CRM,2020-11-17,2020-11-27,253.74,242.6571,10,110.82899999999995,-27.40000000000009,-0.2472277111586327,7,False,close_below_ema20
A,UNP,2020-12-01,2020-12-02,206.75,202.68711,27,109.69803000000027,-130.94999999999985,-1.1937315556168102,1,False,stop_gap
A,NOW,2020-11-17,2020-12-03,101.15,94.307598,17,116.32083400000012,74.93600000000002,0.6442182145977388,11,False,time_stop_10d
A,ETN,2020-12-04,2020-12-08,119.44,116.2836,31,97.84839999999971,-97.84839999999971,-1.0,2,False,stop
A,UNP,2020-12-08,2020-12-11,205.93,201.22857000000002,17,79.92430999999979,-89.25,-1.1166815203034,3,False,close_below_ema20
A,TXN,2020-11-19,2020-12-14,156.34,150.86898000000002,21,114.89141999999961,107.30999999999969,0.9340123048352963,16,False,time_stop_10d
A,GOOGL,2020-12-11,2020-12-15,88.7495,86.58982350000001,40,86.38705999999956,-30.260000000000105,-0.3502839429886867,2,False,close_below_ema20
A,CAT,2020-12-03,2020-12-23,174.42,172.10772,42,97.11575999999945,160.74575999999948,1.6551974674347436,14,True,close_below_ema20
A,AMD,2020-11-13,2020-12-24,83.0,77.55237,21,114.40023000000008,205.75260000000003,1.7985330973547857,28,True,close_below_ema20
A,UBER,2020-12-22,2021-01-04,52.35,48.74121,33,119.09006999999997,-4.290000000000084,-0.036023154575357,7,False,close_below_ema20
A,HON,2020-12-23,2021-01-05,208.7749,202.2858117,18,116.80358939999985,-75.26159999999982,-0.6443432122814533,7,False,close_below_ema20
A,NOW,2021-01-04,2021-01-05,111.388,107.75214,25,90.8965000000002,-154.50000000000017,-1.6997354133547478,1,False,close_below_ema20
A,AAPL,2020-12-15,2021-01-07,124.34,120.02985000000001,27,116.37404999999981,168.34389999999996,1.446575933380339,15,True,close_below_ema20
